geography_code,geography_type,comparison,retailer_label,direct_state,justeat_state,channel_category
E01026811,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026812,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026813,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026814,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026815,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026816,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026817,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026818,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026819,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026820,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026821,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026823,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026824,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026825,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026826,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026827,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026828,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026829,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026830,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026831,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026832,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026833,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026834,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026835,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026836,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026837,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026838,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026839,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026840,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026841,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026842,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026843,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026844,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026845,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026846,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026848,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026849,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026850,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026852,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026853,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026855,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026856,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026857,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026858,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026859,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026860,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026861,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026862,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026863,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026864,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026865,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026866,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026867,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026868,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026869,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026870,lsoa,iceland,Iceland,Yes,No,Direct only
E01026871,lsoa,iceland,Iceland,Yes,No,Direct only
E01026872,lsoa,iceland,Iceland,No,No,Neither observed
E01026873,lsoa,iceland,Iceland,No,No,Neither observed
E01026874,lsoa,iceland,Iceland,No,No,Neither observed
E01026875,lsoa,iceland,Iceland,Yes,No,Direct only
E01026876,lsoa,iceland,Iceland,Yes,No,Direct only
E01026877,lsoa,iceland,Iceland,No,No,Neither observed
E01026878,lsoa,iceland,Iceland,No,No,Neither observed
E01026879,lsoa,iceland,Iceland,No,No,Neither observed
E01026880,lsoa,iceland,Iceland,No,No,Neither observed
E01026881,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026883,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026884,lsoa,iceland,Iceland,Yes,No,Direct only
E01026885,lsoa,iceland,Iceland,Yes,No,Direct only
E01026886,lsoa,iceland,Iceland,No,No,Neither observed
E01026887,lsoa,iceland,Iceland,No,No,Neither observed
E01026888,lsoa,iceland,Iceland,No,No,Neither observed
E01026889,lsoa,iceland,Iceland,No,No,Neither observed
E01026891,lsoa,iceland,Iceland,No,No,Neither observed
E01026892,lsoa,iceland,Iceland,No,No,Neither observed
E01026893,lsoa,iceland,Iceland,No,No,Neither observed
E01026894,lsoa,iceland,Iceland,No,No,Neither observed
E01026895,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026896,lsoa,iceland,Iceland,Yes,No,Direct only
E01026897,lsoa,iceland,Iceland,No,No,Neither observed
E01026898,lsoa,iceland,Iceland,No,No,Neither observed
E01026899,lsoa,iceland,Iceland,No,No,Neither observed
E01026900,lsoa,iceland,Iceland,No,No,Neither observed
E01026901,lsoa,iceland,Iceland,No,No,Neither observed
E01026902,lsoa,iceland,Iceland,No,No,Neither observed
E01026903,lsoa,iceland,Iceland,Yes,No,Direct only
E01026904,lsoa,iceland,Iceland,No,No,Neither observed
E01026905,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026906,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026907,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026908,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026909,lsoa,iceland,Iceland,Yes,No,Direct only
E01026910,lsoa,iceland,Iceland,Yes,No,Direct only
E01026911,lsoa,iceland,Iceland,No,No,Neither observed
E01026912,lsoa,iceland,Iceland,No,No,Neither observed
E01026913,lsoa,iceland,Iceland,Yes,No,Direct only
E01026914,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026915,lsoa,iceland,Iceland,Yes,No,Direct only
E01026916,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026917,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026918,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026919,lsoa,iceland,Iceland,Yes,No,Direct only
E01026920,lsoa,iceland,Iceland,Yes,No,Direct only
E01026921,lsoa,iceland,Iceland,Yes,No,Direct only
E01026922,lsoa,iceland,Iceland,Yes,No,Direct only
E01026924,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026925,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026927,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026928,lsoa,iceland,Iceland,Yes,No,Direct only
E01026929,lsoa,iceland,Iceland,Yes,No,Direct only
E01026930,lsoa,iceland,Iceland,Yes,No,Direct only
E01026931,lsoa,iceland,Iceland,No,No,Neither observed
E01026932,lsoa,iceland,Iceland,No,No,Neither observed
E01026934,lsoa,iceland,Iceland,No,No,Neither observed
E01026935,lsoa,iceland,Iceland,No,No,Neither observed
E01026936,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026937,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026938,lsoa,iceland,Iceland,Yes,No,Direct only
E01026939,lsoa,iceland,Iceland,Yes,No,Direct only
E01026940,lsoa,iceland,Iceland,Yes,No,Direct only
E01026941,lsoa,iceland,Iceland,Yes,No,Direct only
E01026942,lsoa,iceland,Iceland,Yes,No,Direct only
E01026943,lsoa,iceland,Iceland,No,No,Neither observed
E01026944,lsoa,iceland,Iceland,No,No,Neither observed
E01026947,lsoa,iceland,Iceland,Yes,No,Direct only
E01026948,lsoa,iceland,Iceland,Yes,No,Direct only
E01026949,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026950,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026951,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026952,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026953,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026954,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026955,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026956,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026957,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026958,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026959,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026960,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026961,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026962,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026963,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026965,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026966,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026967,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026968,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026969,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026970,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026971,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026972,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026973,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026974,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026975,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026976,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026979,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026980,lsoa,iceland,Iceland,No,Yes,Just Eat only
E01026981,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026982,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026983,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026984,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026985,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01026986,lsoa,iceland,Iceland,Yes,No,Direct only
E01026987,lsoa,iceland,Iceland,Yes,No,Direct only
E01026988,lsoa,iceland,Iceland,Yes,No,Direct only
E01026989,lsoa,iceland,Iceland,Yes,No,Direct only
E01026991,lsoa,iceland,Iceland,No,No,Neither observed
E01026992,lsoa,iceland,Iceland,No,No,Neither observed
E01026993,lsoa,iceland,Iceland,No,No,Neither observed
E01026994,lsoa,iceland,Iceland,Yes,No,Direct only
E01026998,lsoa,iceland,Iceland,No,Yes,Just Eat only
E01026999,lsoa,iceland,Iceland,Yes,No,Direct only
E01027000,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027001,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027002,lsoa,iceland,Iceland,Yes,No,Direct only
E01027003,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027004,lsoa,iceland,Iceland,No,No,Neither observed
E01027005,lsoa,iceland,Iceland,No,No,Neither observed
E01027006,lsoa,iceland,Iceland,Yes,No,Direct only
E01027007,lsoa,iceland,Iceland,No,No,Neither observed
E01027008,lsoa,iceland,Iceland,No,No,Neither observed
E01027009,lsoa,iceland,Iceland,No,No,Neither observed
E01027010,lsoa,iceland,Iceland,Yes,No,Direct only
E01027011,lsoa,iceland,Iceland,Yes,No,Direct only
E01027012,lsoa,iceland,Iceland,No,No,Neither observed
E01027013,lsoa,iceland,Iceland,No,No,Neither observed
E01027015,lsoa,iceland,Iceland,No,No,Neither observed
E01027016,lsoa,iceland,Iceland,No,No,Neither observed
E01027017,lsoa,iceland,Iceland,No,No,Neither observed
E01027018,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027019,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027020,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027021,lsoa,iceland,Iceland,No,No,Neither observed
E01027022,lsoa,iceland,Iceland,No,Yes,Just Eat only
E01027023,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027024,lsoa,iceland,Iceland,Yes,No,Direct only
E01027025,lsoa,iceland,Iceland,Yes,No,Direct only
E01027026,lsoa,iceland,Iceland,No,No,Neither observed
E01027027,lsoa,iceland,Iceland,No,No,Neither observed
E01027028,lsoa,iceland,Iceland,No,No,Neither observed
E01027029,lsoa,iceland,Iceland,No,No,Neither observed
E01027030,lsoa,iceland,Iceland,No,No,Neither observed
E01027031,lsoa,iceland,Iceland,No,No,Neither observed
E01027032,lsoa,iceland,Iceland,No,No,Neither observed
E01027033,lsoa,iceland,Iceland,No,No,Neither observed
E01027034,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027035,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027037,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027038,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027039,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027040,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027041,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027042,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027043,lsoa,iceland,Iceland,No,No,Neither observed
E01027044,lsoa,iceland,Iceland,No,No,Neither observed
E01027045,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027046,lsoa,iceland,Iceland,Yes,No,Direct only
E01027047,lsoa,iceland,Iceland,Yes,No,Direct only
E01027048,lsoa,iceland,Iceland,Yes,No,Direct only
E01027049,lsoa,iceland,Iceland,Yes,No,Direct only
E01027050,lsoa,iceland,Iceland,No,No,Neither observed
E01027051,lsoa,iceland,Iceland,Yes,No,Direct only
E01027052,lsoa,iceland,Iceland,Yes,No,Direct only
E01027053,lsoa,iceland,Iceland,Yes,No,Direct only
E01027054,lsoa,iceland,Iceland,Yes,No,Direct only
E01027055,lsoa,iceland,Iceland,Yes,No,Direct only
E01027056,lsoa,iceland,Iceland,Yes,No,Direct only
E01027057,lsoa,iceland,Iceland,Yes,No,Direct only
E01027058,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027059,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027060,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027061,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027062,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027063,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027064,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027065,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027066,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027067,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027069,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027070,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027071,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027072,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027073,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027074,lsoa,iceland,Iceland,Yes,No,Direct only
E01027075,lsoa,iceland,Iceland,Yes,No,Direct only
E01027076,lsoa,iceland,Iceland,Yes,No,Direct only
E01027078,lsoa,iceland,Iceland,Yes,No,Direct only
E01027079,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027080,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027081,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027082,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027083,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027084,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027085,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027086,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027087,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027088,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027089,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027090,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027091,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027092,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027094,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027095,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027096,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027097,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027098,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027099,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027100,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027102,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027103,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027104,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027105,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027106,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027107,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027108,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027109,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027111,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027112,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027113,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027114,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027115,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027116,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027117,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027119,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027120,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027121,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027122,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027123,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027125,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027126,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027127,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027128,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027129,lsoa,iceland,Iceland,No,No,Neither observed
E01027130,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027131,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027132,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027133,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027134,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027135,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027136,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027137,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027138,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027139,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027140,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027141,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027142,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027143,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027144,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027145,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027146,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027147,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027148,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027149,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027151,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027152,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027153,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027154,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027155,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027156,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027158,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027159,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027160,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027161,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027162,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027163,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027164,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027165,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027166,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027167,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027168,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027169,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027170,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027171,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027172,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027173,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027174,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027175,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027176,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027177,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027178,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027179,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027180,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027181,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027182,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027183,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027184,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027185,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027186,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027187,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027188,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027189,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027190,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027191,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027192,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027193,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027194,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027195,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027196,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027197,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027198,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027199,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027200,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027201,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027202,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027203,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027204,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027205,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027207,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027208,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027209,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027210,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027211,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027212,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027213,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027214,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027215,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027216,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027217,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027218,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027219,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027220,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027221,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027222,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027224,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027225,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027226,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027227,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027228,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027229,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027230,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027231,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027232,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027233,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027234,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027235,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027236,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027237,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027238,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027239,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027240,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027241,lsoa,iceland,Iceland,Yes,Yes,Both channels
E01027242,lsoa,iceland,Iceland,Yes,Yes,Both channels
